country,description,employees,funding_stage,hq_address,linkedin_company,name_startup,operation_area,other_office,total_raised,verts_link,website_url,year_founded
United Arab Emirates,Connecting Global Construction Procurement,11-50,A,"AstroLabs Parkside, JLT, Dubai, UAE","https://www.linkedin.com/company/protendersinc,https://www.facebook.com/protendersinc/",ProTenders,Asia,,$7M,"Plan & Build,Management & Collaboration Tools,Construction Marketplaces,Commercial,Hospitality,Industrial,Residential,Retail,Artificial Intelligence,Business Intelligence,ConTech,Lead Management,Leads Generation,SaaS,Web Platform,Work Flow Management",https://www.protenders.com/,2015
India,Revolutionizing Property Management & Simplifying Renting,1-10,Bootstrapped,"Bangalore, Karnataka 560102, IN",https://www.linkedin.com/company/homezy-property-solutions-pvt-ltd/about/,Homezy Property Solutions,Asia,,40k,"Tenant Experience,Operational Data & Analytics,Manage & Operate,Maintenance Services,Leasing & Asset Management,Commercial,Residential,Machine Learning,Mobile App,Property Management,SaaS,Smart Home,Tenant Management,Transaction Management,Web Platform",https://www.homezy.live/,2020
United Kingdom,Run your rental property business online.,1-10,Pre-Seed,"5 Bonhill St, Shoreditch, London EC2A 4BX",https://www.linkedin.com/company/kikohomes,Kiko Homes,Europe,,$700k,"Buy Sell & Rent,Agent Tools & Services,Residential,3D Modeling,CRM,FinTech,InsureTech,Leads Generation,Marketplace,Property Management,SaaS",https://kiko.homes/,2019
Israel,SamsonLogic provides a system to manage construction materials in all stages,1-10,Seed,"Menahem Begin 144 (Wework), Tel Aviv",https://www.linkedin.com/company/samson-logic/?originalSubdomain=il,Samson Logic,Israel,,$230K,"Plan & Build,Construction Marketplaces,Industrial,Internet of Things (IoT),Materials Sciences",https://www.samson-logic.com/,2019
Israel,"8,000,000,000 cubic meters of reinforced concrete a being poured yearly. We help the industry to cut down that number by 15% making everyone in the process more profitable including the environment. ",1-10,Seed,"Haifa, North R292+3V, IL",https://www.linkedin.com/company/structure-pal/?originalSubdomain=il,Structure Pal,Israel,,,"Plan & Build,Construction Marketplaces,Commercial,Industrial,Artificial Intelligence,Materials Sciences",https://www.structure-pal.com,2014
Israel,Sowillo is a technological company developing hi-end solar systems,1-10,Seed,"Palmah 30/3, Haifa, Hazafon 3455827, IL","https://www.linkedin.com/company/sowillo/about/,https://www.facebook.com/sowilloenergy/",Sowillo Energy,Israel,,$450K,"Manage & Operate,Energy Management,Commercial,eco-friendly,EnergyTech,Internet of Things (IoT),Smart Building,Smart Home,Smart HVAC",http://www.sowillo.com,2016
Israel,ThermoTerra develops heating and cooling technology based on a novel source of renewable energy,1-10,Bootstrapped,"45th Kibutz Galuiotst, tel aviv, IL",https://www.linkedin.com/company/thermoterra/?originalSubdomain=il,ThermoTerra,Israel,,,"Plan & Build,Green Building,Commercial,Residential,eco-friendly,Interior Design,Materials Sciences,Smart Building,Smart Home,Smart HVAC",https://www.humiditypower.com,2015
Israel,The first online brokerage for real-estate wholesalers,1-10,NA,"30-85 Vernon blvd.  Astoria NY, NY 11102, USA","https://www.linkedin.com/company/getzorba/,https://www.facebook.com/Zorba-113439443659127",Zorba,Israel,,,"Buy Sell & Rent,Residential,Retail,Marketplace,Mobile App,SaaS",https://getzorba.com/,2019
Lithuania,VSight Remote is a collaboration and knowledge-sharing platform powered by Augmented Reality,11-50,Seed,"J. Savickio g. 4, LT 01108 Vilnius Lithuania","https://twitter.com/vsightio,https://www.linkedin.com/company/vsight,https://www.facebook.com/vsightio/",VSight,Europe,,"120,000 $","Manage & Operate,Maintenance Services,Augmented Reality,SaaS",https://www.vsight.io/,2019
Mexico,"Real estate network where sellers, buyers, brokers and other service providers interrelate in an ecosystem where everyone wins through a platform where collaboration is measured and rewarded.",1-10,Revenue Financed,"Edgar Alan Poe 85B, Polanco, 1560, Miguel Hidalgo, Cdmx",https://www.facebook.com/einmobMX/,e-inmob,Mexico,,,"Virtual Tours,Transaction Management,Tech-Enabled Brokerage,iBuyer,Home Search,Buy Sell & Rent,Commercial,Hospitality,Industrial,Residential,Retail,Augmented Reality,Automated Valuation,Big Data,Blockchain,CRM,Data Analytics",https://www.e-inmob.com/,2017
Germany,BRICK4U – We digitize your real estate,1-10,Seed,"Gerichtsstraße 11, 09569 Oederan",https://www.linkedin.com/company/brick4u-gmbh/,BRICK4U,Europe,,"450,000$","Operational Data & Analytics,Manage & Operate,Maintenance Services,Leasing & Asset Management,Residential,Cloud,Data Analytics,Internet of Things (IoT),Predictive Analytics,Property Mangement,Sensors,Smart Building,Smart City",https://brick4u.de/,2019
Canada,"Casa Duro’s resilient modular building system, adaptable for all climates",1-10,Bootstrapped,"989 Godin, Verdun, Montreal QC H4H2B6",https://www.linkedin.com/company/casa-duro/,Casa Duro Inc.,United States,,"65,000$","Smart Building,Prefab Building,Plan & Build,Green Building,Advanced Building Methods,Hospitality,3D Modeling,CAD,Internet of Things (IoT),Mobile App,Modular Building,Smart Building,Smart City,VR/AR",https://www.casaduro.com/,2016
China,Sonder for corporate extended stay in Asia,1-10,Pre-Seed,"11F.-3, No. 12, Ln. 30, Jinzhou St., Zhongshan Dist., Taipei City 104, Taiwan (R.O.C.)",https://www.linkedin.com/company/12628880/,Airloft,Asia,,$50K,"Travel & Vacation Search,Transaction Management,Home Search,Buy Sell & Rent,Hospitality,Residential,Big Data,Data Analytics,Mapping,Mobile App,Property Management,Tenant Management,Web Platform",https://www.airloft.com.tw/en/,2018
Israel,"We help contractors build better, by early identification of construction errors.	",1-10,Pre-Seed,"Ma'ale HaHamisha, Jerusalem Area, Israel",https://www.linkedin.com/company/castory-ai,CaStory,United States,,,"Plan & Build,On-Site Execution,Residential,3D Modeling,Artificial Intelligence,BIM,CAD,Computer Vision,Deep Learning,Digital Twin,Machine Learning,Sensors,VR/AR",https://castory-ai.com/,2019
Israel,Innovative Workplace & Facilities Management App,1-10,Bootstrapped,"Medinat Hayehudim 89, Herzelia, Azrieli bussines park Bld. E, floor #3",https://www.linkedin.com/company/2577485,ServicesApp,Asia,,N/A,"Tenant Experience,Manage & Operate,Maintenance Services,Commercial,Hospitality,Industrial,Residential,Retail,Cloud,CRM,Internet of Things (IoT),Mobile App,Property Management,SaaS,Smart Building,SPaaS (Space as a Service),Tenant Management,Work Flow Management",https://www.servicesapp.com/,2010
Australia,Provide a single source of truth for commercial real estate,1-10,Seed,443 Esplanade manly Ald Australia,https://au.linkedin.com/company/build-apps,Build-Apps,Asia,,$700K,"Invest & Finance,Alternative Financing,Commercial,Artificial Intelligence,Big Data,BIM,CRM,Data Analytics,Digital Twin,eco-friendly,Internet of Things (IoT),Machine Learning,Mobile App,Predictive Analytics,Project management,Property Management,Smart Building,Transaction Management,Work Flow Management",https://www.build-apps.com/,2019
Israel,"Revolutionary platform to sell, buy and rent real estate",1-10,Pre-Seed,"Nissim Alony 10, Tel Aviv",,BReal,Europe,,,"Tech-Enabled Brokerage,Home Search,Buy Sell & Rent,Agent Tools & Services,Residential,Artificial Intelligence,Automated Valuation,Big Data,Browser-based application,CRM,Data Analytics,Deep Learning,GPS,Machine Learning,Mapping,Marketing,Marketplace,Mobile App,Property Management,Rental Application & Screening,Tenant Management,Web Platform,Work Flow Management",https://www.breal.co.il/,2016
Australia,"Console Cloud is property management software made smarter It’s the cloud-based property management, trust accounting, and real estate software for agencies who want to do less, and make more.",101-250,B,"Level 7, 275 Grey Street, South Brisbane QLD 4101","https://twitter.com/ConsoleAU/,https://www.linkedin.com/company/console-australia-new-zealand/,https://www.facebook.com/ConsoleAU/",Console,Australia,,,"Tenant Experience,Manage & Operate,Maintenance Services,Commercial,Residential,Cloud,Data Analytics,Property Management,SaaS",https://www.console.com.au/,1992
United Kingdom,Cliq Apartments is a rental platform helping you find the perfect apartment in London. Search thousands of premium apartments from luxury short term serviced apartments to long term apartments as well as student residences in prime London locations.,1-10,Bootstrapped,London,"https://twitter.com/cliqapartments,https://www.linkedin.com/company/cliqapartments/,https://www.facebook.com/cliqapartments/",Cliq Apartments,Asia,,,"Virtual Tours,Travel & Vacation Search,Home Search,Buy Sell & Rent,Hospitality,Residential,Marketplace,Mobile App,Rental Application & Screening,Web Platform",https://www.cliqapartments.com/,2018
Europe,Data and financing services for the rental market,1-10,Bootstrapped,,https://www.linkedin.com/company/hellorented/,HelloRented,311 West 43rd Street NY NY,,,"Virtual Tours,Buy Sell & Rent,Commercial,Residential,Artificial Intelligence,Big Data,Blockchain,Business Intelligence,Co-Working,ConTech,FinTech,GPS,Image Processing,InsureTech,Internet of Things (IoT),Investment,Investment Management,Location Analytics,Machine Learning,Mapping,Predictive Analytics,Property Management,SecureTech,Smart Building,Smart City,Social-Impact,Tenant Management,Work Flow Management",https://www.hellorented.com,2018
Israel,"Achieved solves the issue of communication by entrepreneurs and their investors by providing a platform that visualizes the real estate project by providing an amazing, slick, and informative interface.",1-10,Pre-Seed,"Modiin, Center 000000, IL",https://www.linkedin.com/company/achieved-io/about/,Achieved,Israel,,$500K,"Virtual Tours,Buy Sell & Rent,Commercial,Residential",https://www.achieved.io,2019
Israel,Zero integration IoT & automation platform for advanced space management,1-10,Pre-Seed,,https://www.linkedin.com/company/artishokio/about/,Artishok,"Bar Cokhva 23, Bnei Brak, Israel",,$50K,"Smart Building,Planning & Design Tools,Plan & Build,Commercial,Industrial,eco-friendly,Interior Design,Internet of Things (IoT),Mapping,Smart Building,Smart Home,Smart HVAC",http://artishok.io,2019
Japan,Digital Alternative Asset Platform,51-100,A,"2F Mitomi New Bldg. 1-20-18, Ebisu, Shibuya-ku, Tokyo 150-0013, Japan","https://twitter.com/WealthPark,https://www.linkedin.com/company/wealthpark/,https://www.facebook.com/WealthPark-Business-WealthPark%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E3%82%A6%E3%82%A7%E3%83%AB%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE-2253775971335835/",WealthPark,Global,"Shanghai, Taipei, New York",¥991M,"Manage & Operate,Leasing & Asset Management,Residential,Blockchain,Mobile App,Property Management,SaaS,Web Platform",https://wealth-park.com/,2018
Israel,SwitchBee’s Smart Home Solution offers a complete control of all electrical devices.,1-10,NA,"Natanya, HaMerkaz, Israel","https://www.linkedin.com/company/switchbee/,https://www.facebook.com/SwitchBeeIsrael/",SwitchBee,Israel,,,"Smart Home,Manage & Operate,Commercial,Residential,Access Control,eco-friendly,EnergyTech,Internet of Things (IoT),Mobile App,SaaS",https://www.switchbee.com/,2013
United States,NeoVolta is a developer of smart residential energy storage solutions.,1-10,Seed,"La Jolla, California, United States","https://twitter.com/neovoltainc,https://www.facebook.com/neovoltainc/",NeoVolta,United States,,$750K,"Plan & Build,Green Building,Residential,Automated Valuation,Big Data,Business Intelligence,Data Analytics,eco-friendly,EnergyTech,Internet of Things (IoT),Machine Learning,Mobile App,Property Management,SaaS,Sensors,Smart Building,Smart Home",https://www.neovolta.com/,2018
Canada,Where commercial HVAC meets artificial intelligence.,11-50,N / A,"2075 boul Robert-Bourassa, Suite 500 Montreal H3A 2L1","https://twitter.com/brainboxai?lang=en,https://www.linkedin.com/company/brainboxai/,https://www.facebook.com/BrainBoxAI/",BrainBox,Global,,,"Smart Building,Commercial,Artificial Intelligence,Cloud,Deep Learning,Smart Building,Smart HVAC",https://www.brainboxai.com/,2017
United States,Tech Concierge,101-250,B,"61 Broadway, New York, 10013, US","https://twitter.com/HelloAlfred,https://www.linkedin.com/company/hello-alfred/,https://www.facebook.com/helloalfredinc",Hello Alfred,United States,,$52.5M,"Tenant Experience,Manage & Operate,Hospitality,Dry Cleaning,Home Automation,Home Cleaning,Home Services,Life Management",https://www.helloalfred.com/,2014
United States,Next generation access control for the built environment.,51-100,B,"600 Corporate Pointe, Culver City, California 90230, US","https://twitter.com/OpenpathSec,https://www.linkedin.com/company/openpath-security/,https://www.facebook.com/GetOpenpath/",OpenPath,Global,,$27M,"Smart Building,Plan & Build,Commercial,Access Control,Cloud,Data Analytics,Internet of Things (IoT),Mobile App,SaaS,Security,Sensors,Work Flow Management",https://www.openpath.com/,2016
Germany,Increasing returns through digitalised cloud-based controlling in real estate,11-50,Established,"emproc SYS GmbH & Co. KG, Berlin office, Heinrich-Roller-Straße 16B, 10405 Berlin",https://www.linkedin.com/company/probis-expert/,emproc SYS,Asia,,$1.5M,"Manage & Operate,Leasing & Asset Management,Commercial,Industrial,Residential,Retail,Big Data,Cloud,ConTech,Data Analytics,FinTech",https://probis-expert.com/en/,2016
Poland,Tenant experience and management software,11-50,N / A,"ulica Krakowskie Przedmiescie 13, Warsaw, Mazowieckie 00-047, Poland","https://twitter.com/spaceOS_tech,https://www.linkedin.com/company/spaceos.io/,ulica Krakowskie Przedmiescie 13, Warsaw, Mazowieckie 00-047, PL",spaceOS,Global,,,"Tenant Experience,Manage & Operate,Commercial,Co-working software,Mobile App,SaaS,Space Management,Web Platform",https://spaceos.io/,2017
United States,The world leader in indoor vertical farming since 2004. Proud #BCorp on a mission to grow the best plants possible for the betterment of humanity.,1-10,C+,"Newark, US (HQ) 212 Rome St","https://twitter.com/AeroFarms,https://www.linkedin.com/company/aerofarms/,https://www.facebook.com/AeroFarms",Aero Farms,United States,,$238M,"Plan & Build,Green Building,Industrial,AGTech,Automated Valuation,Business Intelligence,Data Analytics,eco-friendly,EnergyTech,Internet of Things (IoT),Mobile App,Predictive Analytics,Robotics,SaaS,Sensors,Smart Building,Smart City,Smart Home,Vertical Farming",https://aerofarms.com/,2004
